"PlayerID","Team","Cap","JumperNo","Name","DOB","Height","Weight","Games","Goals","Seasons","Debut","Last"
4808,"FI","921","48","McGuinness, Ian","1953-10-15","187","75","1 (0-0-1)","0 ","1975","21y 214d","21y 214d"
4809,"FI","922","44","Lorenzini, John","1956-08-05","189","96","1 (1-0-0)","0 ","1975","18y 292d","18y 292d"
2128,"FI","946","37","Holmes, Allan","1952-07-19","0","0","1 (0-0-1)","0 ","1977","25y 11d","25y 11d"
4810,"FI","957","49","Pretto, Rino","1959-06-13","188","89","1 (0-0-1)","1 ","1978","19y 60d","19y 60d"
4811,"FI","971","39","Chambers, Bruce","1959-09-23","180","82","1 (0-0-1)","0 ","1980","20y 209d","20y 209d"
3554,"FI","996","35","Merryweather, Andrew","1961-01-18","192","83","1 (0-0-1)","0 ","1982","21y 117d","21y 117d"
4812,"FI","1013","7","Taylor, Kevin","1958-09-15","180","67","1 (0-0-1)","1 ","1984","25y 247d","25y 247d"
4813,"FI","1019","41","Spassopoulos, Tony","1965-01-19","185","85","1 (1-0-0)","0 ","1985","20y 85d","20y 85d"
344,"FI","1033","31","Stacey, Chris","1966-02-21","180","76","1 (0-0-1)","0 ","1986","20y 100d","20y 100d"
1774,"FI","1034","15","McCormack, Peter","1956-08-01","188","86","1 (0-0-1)","0 ","1986","29y 310d","29y 310d"
4814,"FI","1037","40","Ryan, Brendan","1964-07-01","188","86","1 (1-0-0)","0 ","1986","22y 4d","22y 4d"
4815,"FI","1049","2","Sidebottom, Allan","1959-01-01","193","86","1 (0-0-1)","0 ","1987","28y 169d","28y 169d"
4816,"FI","1051","41","McLean, Paul","1965-01-01","196","92","1 (1-0-0)","0 ","1987","22y 205d","22y 205d"
4817,"FI","1053","56","Taylor, Christopher","1966-05-31","188","78","1 (0-0-1)","0 ","1987","21y 76d","21y 76d"
4818,"FI","1062","26","Newman, Steven","1965-12-01","198","95","1 (1-0-0)","0 ","1988","22y 200d","22y 200d"
4819,"FI","1073","4","Delaney, Roger","1966-02-27","193","94","1 (0-0-1)","0 ","1990","24y 32d","24y 32d"
4820,"FI","1078","19","Cummings, Robert","1969-09-20","176","75","1 (0-0-1)","0 ","1990","20y 213d","20y 213d"
4821,"FI","1083","26","Beardsley, Nicholas","1969-09-23","193","86","1 (0-0-1)","0 ","1990","20y 322d","20y 322d"
4822,"FI","1098","45","Wilkinson, Darron","1969-11-22","185","80","1 (1-0-0)","0 ","1991","21y 184d","21y 184d"
4823,"FI","1099","39","Bond, Jamie","1971-11-12","190","89","1 (0-0-1)","1 ","1991","19y 243d","19y 243d"
302,"FI","1132","15","Palfreyman, Nigel","1973-10-02","186","77","1 (0-0-1)","0 ","1994","20y 322d","20y 322d"
4824,"FR","81","29","Pavlich, Matthew","1981-12-31","192","99","353 (170-0-183)","700 ","2000-2016","18y 99d","34y 241d"
4825,"FR","115","16","Mundy, David","1985-07-20","192","91","294 (151-1-142)","129 ","2005-2018","19y 284d","33y 36d"
4826,"FR","105","31","Sandilands, Aaron","1982-12-06","211","118","265 (147-0-118)","98 ","2003-2018","20y 114d","35y 192d"
4827,"FR","102","18","McPharlin, Luke","1981-12-01","192","91","244 (132-1-111)","112 ","2002-2015","20y 197d","33y 272d"
4828,"FR","114","37","Johnson, Michael","1984-10-20","195","92","244 (127-1-116)","68 ","2005-2018","20y 179d","33y 309d"
4829,"FR","30","23","Parker, Shane","1973-02-18","187","92","238 (95-0-143)","11 ","1995-2007","22y 56d","34y 140d"
4830,"FR","32","8","McManus, Shaun","1976-02-09","179","83","228 (91-0-137)","95 ","1995-2008","19y 79d","32y 176d"
4831,"FR","79","4","Hasleby, Paul","1981-06-12","182","87","208 (91-0-117)","131 ","2000-2007 2009-2010","18y 273d","29y 76d"
4832,"FR","136","32","Hill, Stephen","1990-05-01","183","82","203 (104-0-99)","111 ","2009-2018","18y 332d","28y 96d"
4833,"FR","74","14","Grover, Antoni","1980-03-11","189","98","202 (87-0-115)","27 ","1999-2012","19y 163d","32y 119d"
3466,"FR","117","15","Crowley, Ryan","1984-03-05","188","88","188 (104-1-83)","116 ","2005-2014","21y 84d","30y 192d"
4834,"FR","127","5","Ibbotson, Garrick","1988-03-15","186","84","177 (88-1-88)","22 ","2007-2017","19y 87d","29y 73d"
2194,"FR","131","23","Mayne, Chris","1988-11-02","188","84","172 (95-1-76)","196 ","2008-2016","19y 148d","27y 300d"
4835,"FR","119","41","Duffield, Paul","1985-02-05","188","86","171 (94-1-76)","33 ","2006-2015","21y 84d","30y 212d"
4836,"FR","143","1","Ballantyne, Hayden","1987-07-16","173","79","168 (93-1-74)","253 ","2009-2018","21y 346d","31y 40d"
4837,"FR","3","32","Bell, Peter","1976-03-01","175","85","163 (72-0-91)","130 ","1995 2001-2008","19y 31d","32y 120d"
4838,"FR","137","8","Suban, Nick","1990-05-09","182","85","156 (80-1-75)","60 ","2009-2017","18y 324d","27y 110d"
4839,"FR","150","7","Fyfe, Nat","1991-09-18","190","92","153 (85-1-67)","132 ","2010-2018","18y 219d","26y 341d"
4840,"FR","67","19","Walker, James","1979-01-15","178","79","151 (61-0-90)","16 ","1998-2007","19y 205d","28y 181d"
4841,"FR","77","10","Cook, Troy","1976-08-12","176","82","150 (66-0-84)","66 ","2000-2007","23y 212d","31y 20d"
4842,"FR","75","20","Longmuir, Justin","1981-01-21","196","100","139 (59-0-80)","166 ","1999-2007","18y 220d","26y 83d"
4843,"FR","53","21","Black, Heath","1979-05-28","176","82","138 (54-0-84)","61 ","1997-2001 2005-2008","17y 326d","29y 11d"
4844,"FR","139","40","de Boer, Matt","1990-03-10","189","86","138 (78-1-59)","48 ","2009-2016","19y 53d","26y 171d"
3462,"FR","12","11","Kickett, Dale","1968-05-04","179","81","135 (44-0-91)","24 ","1995-2002","26y 332d","34y 63d"
4845,"FR","164","27","Neale, Lachie","1993-05-24","177","82","135 (65-0-70)","67 ","2012-2018","18y 332d","25y 93d"
4846,"FR","85","9","Carr, Matthew","1978-12-29","190","89","134 (61-0-73)","64 ","2001-2008","22y 92d","29y 112d"
4847,"FR","97","33","Farmer, Jeff","1977-06-24","174","80","131 (63-0-68)","224 ","2002-2008","24y 294d","31y 66d"
4848,"FR","106","3","Schammer, Byron","1985-06-21","176","80","129 (61-0-68)","38 ","2003-2011","17y 282d","26y 74d"
4849,"FR","142","10","Walters, Michael","1991-01-07","177","75","129 (66-1-62)","221 ","2009-2018","18y 150d","27y 223d"
4850,"FR","18","25","Norrish, Jason","1972-01-26","179","89","128 (42-0-86)","23 ","1995-2002","23y 65d","30y 218d"
4851,"FR","103","43","Hayden, Roger","1980-12-09","182","82","128 (68-0-60)","14 ","2002-2004 2006-2011","21y 216d","30y 220d"
4852,"FR","147","21","Barlow, Michael","1987-12-18","189","91","126 (78-1-47)","81 ","2010-2016","22y 100d","28y 210d"
4853,"FR","165","34","Spurr, Lee","1987-07-27","182","82","120 (72-1-47)","5 ","2012-2017","24y 283d","29y 360d"
419,"FR","104","11","Headland, Des","1981-01-21","186","91","114 (58-0-56)","125 ","2003-2010","22y 68d","29y 232d"
4854,"FR","47","26","Waterhouse, Clive","1974-06-23","184","88","106 (40-0-66)","178 ","1996-2001 2003-2004","21y 296d","29y 340d"
4855,"FR","41","44","Bandy, Daniel","1975-11-18","200","99","105 (33-0-72)","80 ","1995-2001","19y 267d","25y 281d"
4856,"FR","167","33","Sutcliffe, Cameron","1992-05-23","186","87","104 (59-1-44)","18 ","2012-2018","20y 46d","26y 67d"
4857,"FR","169","6","Pearce, Danyle","1986-04-07","178","79","104 (60-1-43)","51 ","2013-2018","26y 350d","32y 50d"
4858,"FR","157","13","Mzungu, Tendai","1986-02-28","183","86","102 (59-1-42)","54 ","2011-2016","25y 82d","30y 146d"
4859,"FR","112","25","Dodd, Steven","1983-06-20","191","82","101 (43-0-58)","7 ","2004-2010","21y 55d","27y 62d"
4860,"FR","144","30","Clarke, Zac","1990-03-28","203","96","101 (52-1-48)","46 ","2009-2016","19y 91d","26y 145d"
4861,"FR","141","46","Pearce, Clancee","1990-10-23","182","85","100 (57-1-42)","36 ","2009-2016","18y 226d","25y 211d"
1947,"FR","94","34","Medhurst, Paul","1981-12-11","179","84","99 (50-0-49)","166 ","2002-2006","20y 110d","24y 231d"
1204,"FR","19","10","OReilly, Stephen","1972-11-09","195","100","98 (34-0-64)","15 ","1995-1999","22y 143d","26y 279d"
4862,"FR","35","42","Callaghan, Craig","1976-03-09","172","78","95 (28-0-67)","69 ","1995-2000","19y 72d","24y 136d"
4863,"FR","163","3","Dawson, Zac","1986-02-22","197","94","89 (52-1-36)","3 ","2012-2017","26y 38d","31y 39d"
4864,"FR","101","22","Thornton, Scott","1982-09-11","194","87","88 (37-0-51)","21 ","2002-2009","19y 249d","26y 324d"
1799,"FR","51","31","Clement, James","1976-09-04","190","95","84 (26-0-58)","38 ","1996-2000","19y 286d","23y 336d"
4865,"FR","113","2","Carr, Josh","1980-04-29","179","80","83 (40-0-43)","44 ","2005-2008","24y 331d","28y 122d"
4866,"FR","23","38","Jones, Anthony","1974-12-19","185","89","82 (25-0-57)","3 ","1995-1998 2000-2003","20y 109d","28y 101d"
2860,"FR","88","9","McPhee, Adam","1982-10-06","190","91","81 (40-0-41)","29 ","2001-2002 2010-2012","18y 233d","29y 344d"
4867,"FR","168","11","Sheridan, Tom","1993-10-28","187","82","81 (40-0-41)","31 ","2012-2018","18y 309d","24y 301d"
4868,"FR","28","4","Wills, Andrew","1972-01-03","184","84","79 (31-0-48)","78 ","1995-1999","23y 94d","27y 202d"
236,"FR","60","2","Fletcher, Adrian","1969-10-10","178","84","79 (20-0-59)","24 ","1998-2001","28y 170d","31y 326d"
4869,"FR","49","28","Koops, Steven","1978-07-24","187","83","78 (32-0-46)","49 ","1996-2003","17y 277d","24y 361d"
4870,"FR","15","9","Mann, Peter","1970-09-07","194","89","77 (27-0-50)","88 ","1995-1999","24y 206d","28y 342d"
4871,"FR","118","7","Peake, Brett","1983-07-05","186","86","75 (34-0-41)","42 ","2005-2009","21y 349d","26y 42d"
4872,"FR","95","12","Polak, Graham","1984-06-16","194","94","73 (40-0-33)","9 ","2002-2006","17y 288d","22y 78d"
1743,"FR","124","20","Tarrant, Chris","1980-09-18","193","94","72 (28-0-44)","60 ","2007-2010","26y 194d","29y 317d"
4873,"FR","39","37","Gale, Mark","1976-05-07","190","86","71 (23-0-48)","18 ","1995-2000","19y 63d","24y 61d"
4874,"FR","5","24","Burton, Matthew","1970-05-19","210","103","70 (22-0-48)","32 ","1995-1999","24y 317d","29y 94d"
4875,"FR","43","3","Harding, Greg","1976-09-17","185","85","69 (26-0-43)","3 ","1996-2000","19y 196d","23y 303d"
4876,"FR","166","17","Crozier, Hayden","1993-12-24","185","79","69 (31-0-38)","44 ","2012-2017","18y 161d","23y 246d"
3101,"FR","134","26","Bradley, Kepler","1985-11-13","199","100","68 (31-0-37)","73 ","2008-2013","22y 187d","27y 164d"
4877,"FR","138","6","Broughton, Greg","1986-09-29","189","85","68 (29-0-39)","15 ","2009-2012","22y 195d","25y 289d"
4878,"FR","98","2","Simmonds, Troy","1978-07-13","197","99","64 (32-0-32)","59 ","2002-2004","23y 275d","26y 46d"
4879,"FR","6","13","Chisholm, Scott","1973-05-28","181","79","63 (24-0-39)","25 ","1995-1998","21y 308d","25y 93d"
4880,"FR","25","43","McGovern, Andrew","1968-04-07","177","84","63 (25-0-38)","2 ","1995-1998","27y","30y 144d"
4881,"FR","50","1","Toia, Luke","1977-11-23","175","82","63 (23-0-40)","33 ","1996-2002","18y 171d","24y 198d"
1958,"FR","76","30","Brown, Leigh","1982-02-23","194","101","63 (19-0-44)","20 ","2000-2002","18y 17d","20y 190d"
4882,"FR","172","20","Taberner, Matthew","1993-06-17","199","97","62 (29-0-33)","62 ","2013-2018","20y 6d","25y 69d"
4883,"FR","86","6","Woods, Dion","1982-01-25","191","84","59 (28-0-31)","7 ","2001-2005","19y 65d","23y 82d"
4884,"FR","90","42","Haddrill, Robert","1981-01-28","189","95","58 (29-0-29)","0 ","2001 2003-2007","20y 167d","26y 216d"
4885,"FR","14","36","Leach, Quenton","1972-08-20","179","82","56 (20-0-36)","26 ","1995-1998","22y 224d","25y 353d"
100,"FR","158","12","Griffin, Jonathon","1986-01-14","201","104","56 (23-0-33)","29 ","2011-2017","25y 134d","31y 225d"
1233,"FR","80","21","Longmuir, Troy","1979-05-25","184","81","55 (18-0-37)","36 ","2000-2004","20y 291d","25y 95d"
1706,"FR","132","10","Palmer, Rhys","1989-02-13","181","83","53 (21-0-32)","23 ","2008-2011","19y 45d","22y 194d"
1343,"FR","149","36","Silvagni, Alex","1987-09-29","192","93","53 (28-1-24)","10 ","2010-2016","22y 180d","28y 334d"
4886,"FR","8","19","Dhurrkay, Gary","1974-03-04","181","87","51 (20-0-31)","46 ","1995-1998","21y 28d","24y 178d"
2841,"FR","123","6","Solomon, Dean","1980-01-09","189","102","51 (15-0-36)","22 ","2007-2009","27y 81d","29y 219d"
4887,"FR","56","15","Sinclair, Jess","1978-08-26","182","84","50 (13-0-37)","26 ","1997-2000","18y 280d","21y 345d"
4888,"FR","59","12","Dodd, Brad","1977-03-23","184","86","50 (16-0-34)","24 ","1998-2001","21y 6d","24y 72d"
4889,"FR","110","28","Murphy, Ryan","1985-05-24","193","92","48 (25-0-23)","50 ","2004-2010","19y 54d","25y 89d"
4890,"FR","187","18","Tucker, Darcy","1997-01-23","183","83","48 (13-0-35)","19 ","2016-2018","19y 92d","21y 214d"
4891,"FR","2","7","Allan, Ben","1968-10-15","182","83","47 (20-0-27)","34 ","1995-1997","26y 168d","28y 319d"
39,"FR","68","6","Modra, Tony","1969-03-01","188","95","47 (11-0-36)","148 ","1999-2001","30y 27d","32y 135d"
4892,"FR","181","14","Weller, Lachie","1996-02-23","181","82","47 (14-0-33)","17 ","2015-2017","19y 160d","21y 185d"
4893,"FR","182","26","Langdon, Ed","1996-02-01","182","78","46 (16-0-30)","24 ","2015-2018","19y 210d","22y 205d"
4894,"FR","184","19","Blakely, Connor","1996-03-02","188","90","46 (17-0-29)","2 ","2015-2018","19y 187d","22y 106d"
4895,"FR","61","16","Michael, Clem","1976-07-16","192","98","43 (16-0-27)","11 ","1998-2000","21y 256d","24y 20d"
4896,"FR","109","27","Gilmore, Daniel","1983-03-02","191","91","43 (21-0-22)","9 ","2004-2009","21y 25d","26y 125d"
4897,"FR","180","25","Pearce, Alex","1995-06-09","200","98","42 (16-0-26)","3 ","2015-2016 2018","19y 334d","23y 77d"
4898,"FR","37","14","Hunter, Kingsley","1975-05-27","191","102","41 (14-0-27)","86 ","1995-1998","20y 28d","23y 94d"
1026,"FR","58","32","Bond, Chris","1969-01-26","178","81","41 (11-0-30)","5 ","1998-1999","29y 62d","30y 207d"
4899,"FR","190","21","Hamling, Joel","1993-04-09","194","90","40 (15-0-25)","0 ","2017-2018","23y 351d","25y 138d"
4900,"FR","1","15","Abraham, Winston","1974-09-29","175","83","38 (18-0-20)","55 ","1995-1997","20y 184d","22y 335d"
4901,"FR","69","36","Prescott, Ashley","1972-09-11","186","88","38 (8-0-30)","4 ","1999-2001","26y 198d","28y 300d"
4902,"FR","93","24","Croad, Trent","1980-03-09","190","92","38 (20-0-18)","60 ","2002-2003","22y 22d","23y 167d"
4903,"FR","78","18","Fewster, Brendon","1974-01-04","193","101","37 (12-0-25)","16 ","2000-2002","26y 67d","28y 190d"
4904,"FR","151","24","Roberton, Dylan","1991-06-21","194","91","37 (22-0-15)","5 ","2010-2012","18y 315d","21y 51d"
4905,"FR","45","45","Mitchell, Gavin","1972-12-28","171","74","36 (13-0-23)","18 ","1996-1997","23y 94d","24y 245d"
1835,"FR","65","17","Holland, Brodie","1980-01-03","180","80","36 (8-0-28)","37 ","1998-2000","18y 133d","20y 195d"
4906,"FR","96","35","Siegert, Andrew","1982-01-18","187","91","36 (16-0-20)","5 ","2002-2005","20y 72d","23y 124d"
4907,"FR","193","23","McCarthy, Cam","1995-04-01","192","92","36 (13-0-23)","44 ","2017-2018","21y 359d","23y 146d"
4908,"FR","38","29","Wira, Brad","1972-03-16","179","78","35 (7-0-28)","14 ","1995 1999-2001","23y 100d","29y 169d"
4909,"FR","72","33","Shipp, Andrew","1979-07-10","183","83","35 (7-0-28)","19 ","1999-2002","19y 289d","23y 46d"
4910,"FR","55","46","Carroll, Trent","1978-04-28","192","90","33 (9-0-24)","1 ","1997-1999","19y 26d","21y 123d"
4911,"FR","84","38","Cunningham, Ben","1981-11-22","178","84","33 (13-0-20)","19 ","2000-2004","18y 257d","22y 210d"
4912,"FR","107","1","Webster, Luke","1982-05-25","185","88","33 (16-0-17)","11 ","2003-2007","21y 41d","25y 7d"
4913,"FR","31","34","White, Jeff","1977-02-19","195","95","32 (13-0-19)","18 ","1995-1997","18y 55d","20y 192d"
4914,"FR","146","47","van Berlo, Jay","1988-09-18","186","86","32 (16-0-16)","10 ","2009-2012","20y 310d","23y 252d"
4915,"FR","191","9","Hill, Bradley","1993-07-09","181","78","32 (11-0-21)","15 ","2017-2018","23y 260d","25y 47d"
4916,"FR","196","38","Ryan, Luke","1996-02-06","186","88","31 (10-0-21)","2 ","2017-2018","21y 118d","22y 187d"
4917,"FR","100","36","Browne, Andrew","1984-05-14","176","78","29 (10-0-19)","6 ","2002-2004 2007-2009","18y 4d","24y 326d"
4918,"FR","186","15","Hughes, Ethan","1994-12-07","187","79","29 (9-0-20)","2 ","2015-2018","20y 272d","23y 261d"
4919,"FR","192","22","Kersten, Shane","1993-03-15","191","90","29 (11-0-18)","26 ","2017-2018","24y 11d","25y 163d"
3318,"FR","7","30","Delaney, Tony","1975-12-27","183","83","28 (12-0-16)","11 ","1995-1997 1999","19y 95d","23y 139d"
4920,"FR","21","2","Watters, Scott","1969-01-25","175","82","26 (8-0-18)","6 ","1995-1996","26y 66d","27y 212d"
4921,"FR","24","48","Madigan, Greg","1970-01-24","193","92","26 (9-0-17)","2 ","1995-1997","25y 73d","27y 204d"
4922,"FR","148","2","Morabito, Anthony","1991-10-29","189","93","26 (16-0-10)","14 ","2010 2014","18y 150d","22y 263d"
4923,"FR","197","36","Cox, Brennan","1998-08-13","193","93","26 (7-0-19)","22 ","2017-2018","18y 301d","20y 12d"
4924,"FR","52","5","Parker, Daniel","1974-05-25","198","94","25 (8-0-17)","18 ","1996-1999","22y 43d","24y 320d"
4925,"FR","82","40","Bootsma, Brad","1972-12-30","182","82","23 (5-0-18)","7 ","2000-2001","27y 123d","28y 155d"
4926,"FR","48","18","Brown, Michael","1976-09-20","189","94","22 (6-0-16)","15 ","1996-1998","19y 213d","21y 328d"
4927,"FR","122","30","Drum, Marcus","1987-05-01","191","84","22 (8-0-14)","6 ","2006-2009","19y 61d","22y 120d"
4928,"FR","133","19","Hinkley, Clayton","1989-02-21","186","72","22 (6-0-16)","5 ","2008-2011","19y 58d","22y 194d"
4929,"FR","154","34","Lower, Nick","1987-06-23","189","83","22 (9-0-13)","9 ","2011-2012","23y 276d","25y 15d"
3229,"FR","20","5","Ridley, Todd","1969-02-11","187","87","21 (8-0-13)","16 ","1995-1996","26y 49d","27y 97d"
774,"FR","125","34","Warnock, Robert","1987-01-19","206","104","21 (10-0-11)","4 ","2007-2008","20y 107d","21y 190d"
4930,"FR","185","28","Grey, Brady","1995-07-20","180","87","21 (9-0-12)","11 ","2015-2018","20y 47d","23y 36d"
4931,"FR","205","14","Wilson, Nathan","1993-01-07","185","82","21 (7-0-14)","1 ","2018","25y 76d","25y 230d"
4932,"FR","206","5","Cerra, Adam","1999-10-07","186","81","21 (8-0-13)","7 ","2018","18y 175d","18y 322d"
4933,"FR","4","33","Burrows, Craig","1973-10-22","192","94","20 (8-0-12)","23 ","1995 1997","21y 161d","23y 298d"
4934,"FR","17","21","Muir, David","1971-07-17","186","97","20 (4-0-16)","2 ","1995-1996","23y 258d","25y 17d"
4935,"FR","171","38","Hannath, Jack","1991-07-09","201","102","20 (13-1-6)","8 ","2013-2016","21y 291d","24y 351d"
4936,"FR","202","41","Banfield, Bailey","1998-02-26","188","88","20 (7-0-13)","5 ","2018","20y 26d","20y 173d"
4937,"FR","152","44","Crichton, Jesse","1991-06-18","183","78","18 (6-0-12)","3 ","2010-2013","19y 37d","22y 74d"
4938,"FR","204","3","Matera, Brandon","1992-03-11","173","74","18 (7-0-11)","13 ","2018","26y 13d","26y 147d"
4939,"FR","203","8","Brayshaw, Andrew","1999-11-08","184","84","17 (6-0-11)","5 ","2018","18y 136d","18y 270d"
4940,"FR","26","49","Miller, Peter","1969-04-06","168","71","16 (7-0-9)","15 ","1995","26y 1d","26y 150d"
174,"FR","83","27","Schell, Daniel","1980-01-20","192","90","16 (2-0-14)","11 ","2000-2001","20y 150d","21y 224d"
4941,"FR","99","39","Haines, Daniel","1981-04-11","181","83","16 (7-0-9)","4 ","2002-2003","21y 23d","22y 58d"
4942,"FR","9","1","Edwards, Scott","1968-08-23","176","79","15 (5-0-10)","2 ","1995-1996","26y 221d","27y 311d"
4943,"FR","16","47","Merillo, Jamie","1972-11-27","184","90","15 (5-0-10)","2 ","1995-1997","22y 125d","24y 255d"
4944,"FR","70","13","Taylor, Garth","1980-07-10","169","74","15 (3-0-12)","13 ","1999-2000","18y 261d","20y 26d"
4945,"FR","198","4","Darcy, Sean","1998-06-12","201","111","15 (3-0-12)","3 ","2017-2018","19y 13d","20y 74d"
4946,"FR","10","6","Gilbert, Phil","1969-11-15","185","89","14 (4-0-10)","2 ","1995-1996","25y 137d","26y 262d"
2810,"FR","130","17","Johnson, Mark","1978-05-23","180","82","14 (5-0-9)","8 ","2008","29y 304d","30y 98d"
4947,"FR","188","40","Collins, Sam","1994-06-15","194","92","14 (3-0-11)","0 ","2016-2017","21y 348d","23y 73d"
296,"FR","29","16","Hutton, John","1966-05-26","185","86","13 (5-0-8)","27 ","1995","28y 324d","29y 64d"
4948,"FR","44","16","Hynes, David","1967-03-31","190","91","13 (4-0-9)","4 ","1996-1997","29y","30y 19d"
4949,"FR","121","24","Campbell, Adam","1985-01-25","194","90","13 (5-0-8)","13 ","2006-2009","21y 129d","24y 174d"
4950,"FR","195","2","Logue, Griffin","1998-04-13","193","95","13 (5-0-8)","1 ","2017","18y 360d","19y 129d"
3296,"FR","89","31","Eastaugh, Simon","1973-06-12","200","100","12 (3-0-9)","1 ","2001-2002","27y 363d","28y 299d"
4951,"FR","116","17","Schofield, Jarrad","1975-01-30","178","80","12 (5-0-7)","2 ","2005-2006","30y 112d","31y 118d"
4952,"FR","178","35","Apeness, Michael","1995-01-28","199","101","12 (6-0-6)","6 ","2014 2016 2018","19y 158d","23y 160d"
4953,"FR","200","43","Nyhuis, Ryan","1996-09-06","188","88","12 (6-0-6)","5 ","2017-2018","20y 306d","21y 346d"
4954,"FR","27","31","Wardell-Johnson, Leigh","1970-03-17","185","76","11 (5-0-6)","10 ","1995","25y 21d","25y 163d"
4955,"FR","42","22","Godden, Tony","1972-04-19","183","81","11 (3-0-8)","6 ","1996 1998","23y 347d","26y 132d"
